wellName,MD,CALI,DT,GR,NPHI,RHOB,PHIF,SW,RACEHM_LOG
15/9-F-1 C,3812.2,8.5569,,45.5529,0.2031,2.3002,0.2112,0.3393,0.7440894821812649
15/9-F-1 C,3812.3,8.5406,,45.7446,0.2048,2.3011,0.2115,0.3418,0.742552321546375
15/9-F-1 C,3812.4,8.5243,,46.5904,0.2042,2.299,0.212,0.345,0.735463161462381
15/9-F-1 C,3812.5,8.5243,,47.0057,0.2036,2.295,0.2132,0.3446,0.7304673383650165
15/9-F-1 C,3812.6,8.5243,,47.0387,0.2036,2.2914,0.2144,0.3449,0.7226750469580562
15/9-F-1 C,3812.7,8.5243,,47.1966,0.205,2.2893,0.2157,0.3452,0.7176788227402324
15/9-F-1 C,3812.8,8.5243,,45.0086,0.2076,2.2885,0.217,0.3427,0.7135493410743107
15/9-F-1 C,3812.9,8.5243,,44.9779,0.2098,2.2884,0.2179,0.3423,0.7120095715585506
15/9-F-1 C,3813.0,8.5243,,44.8731,0.2098,2.2883,0.2179,0.3442,0.7065471026403575
15/9-F-1 C,3813.1,8.5352,,45.3943,0.2073,2.2884,0.2169,0.348,0.7056670383665071
15/9-F-1 C,3813.2,8.5243,,46.55,0.2038,2.2891,0.2153,0.351,0.7048280367803336
15/9-F-1 C,3813.3,8.5243,,45.63,0.2014,2.2907,0.2137,0.3522,0.7016888454289547
15/9-F-1 C,3813.4,8.5243,,43.6765,0.2014,2.2923,0.2132,0.3502,0.699161051880678
15/9-F-1 C,3813.5,8.5243,,44.1233,0.2036,2.2931,0.2141,0.3487,0.6968978268979695
15/9-F-1 C,3813.6,8.5243,,45.2878,0.2065,2.2929,0.215,0.346,0.694692926331484
15/9-F-1 C,3813.7,8.5243,,45.2818,0.2081,2.2922,0.2159,0.3424,0.6960941599952233
15/9-F-1 C,3813.8,8.5243,,44.9074,0.2079,2.2914,0.2161,0.3419,0.694649064847641
15/9-F-1 C,3813.9,8.5244,,45.0617,0.2072,2.2912,0.2159,0.3406,0.6969065542424943
15/9-F-1 C,3814.0,8.5486,,45.299,0.2038,2.2916,0.2144,0.339,0.6972293427597176
15/9-F-1 C,3814.1,8.5244,,45.3472,0.2045,2.292,0.2145,0.3362,0.6973950058411823
15/9-F-1 C,3814.2,8.5487,,47.422,0.202,2.2913,0.2138,0.3371,0.6969327352238386
15/9-F-1 C,3814.3,8.5569,,47.3615,0.2025,2.2888,0.2148,0.3349,0.6991263222139739
15/9-F-1 C,3814.4,8.5569,,45.7385,0.2034,2.285,0.2165,0.3321,0.6993693715785939
15/9-F-1 C,3814.5,8.5568,,43.7365,0.2037,2.2807,0.2181,0.3281,0.6991002731412459
15/9-F-1 C,3814.6,8.5244,,44.2405,0.2055,2.2764,0.2203,0.3256,0.6977696943752099
15/9-F-1 C,3814.7,8.5569,,43.2008,0.2024,2.2726,0.2204,0.3264,0.6995515693801528
15/9-F-1 C,3814.8,8.5569,,45.2041,0.2007,2.2699,0.2206,0.3286,0.6992565441463355
15/9-F-1 C,3814.9,8.5569,,44.4537,0.1992,2.2681,0.2206,0.3287,0.696452499612821
15/9-F-1 C,3815.0,8.5569,,43.3907,0.1984,2.2658,0.2211,0.3298,0.6933663524254847
15/9-F-1 C,3815.1,8.5569,,42.587,0.1975,2.2616,0.2222,0.3308,0.6853385979062918
15/9-F-1 C,3815.2,8.5569,,40.7066,0.1965,2.255,0.224,0.3259,0.6795459941155867
15/9-F-1 C,3815.3,8.5569,,38.9421,0.1955,2.2478,0.2261,0.3224,0.6738223671530482
15/9-F-1 C,3815.4,8.5569,,39.0178,0.1955,2.2423,0.228,0.3193,0.665318271278418
15/9-F-1 C,3815.5,8.5569,,38.5168,0.197,2.2387,0.2298,0.3132,0.6591457610098562
15/9-F-1 C,3815.6,8.5569,,38.9367,0.1989,2.2364,0.2314,0.3098,0.6519560695330743
15/9-F-1 C,3815.7,8.5569,,40.9186,0.1999,2.2362,0.2318,0.3101,0.651985105412111
15/9-F-1 C,3815.8,8.5569,,41.7589,0.1995,2.2389,0.2307,0.3117,0.6500548398717484
15/9-F-1 C,3815.9,8.5503,,40.6081,0.1985,2.2437,0.2287,0.3138,0.650025674648262
15/9-F-1 C,3816.0,8.5243,,38.4373,0.1997,2.2489,0.2274,0.3152,0.6449405445967942
15/9-F-1 C,3816.1,8.5243,,38.5008,0.1988,2.2533,0.2255,0.3175,0.6398349803027404
15/9-F-1 C,3816.2,8.5243,,39.0939,0.1979,2.2564,0.2241,0.3203,0.6392872259102368
15/9-F-1 C,3816.3,8.5243,,37.0118,0.1967,2.2586,0.2229,0.3199,0.6372294751306129
15/9-F-1 C,3816.4,8.5243,,37.5884,0.1952,2.26,0.2218,0.3222,0.6385791016914133
15/9-F-1 C,3816.5,8.5243,,35.831,0.1934,2.2609,0.2208,0.3228,0.6391277493705202
15/9-F-1 C,3816.6,8.5243,,35.4947,0.1908,2.262,0.2193,0.3249,0.6417714706539592
15/9-F-1 C,3816.7,8.5284,,36.044,0.1885,2.2646,0.2175,0.3279,0.6431268334183299
15/9-F-1 C,3816.8,8.5352,,35.3833,0.1873,2.2697,0.2153,0.331,0.6437585489514671
15/9-F-1 C,3816.9,8.5429,,35.1352,0.1871,2.2753,0.2133,0.3336,0.6451470634942915
15/9-F-1 C,3817.0,8.5569,,36.9399,0.1852,2.2804,0.2108,0.3375,0.6474807731736759
15/9-F-1 C,3817.1,8.5515,,37.9762,0.1853,2.2856,0.2091,0.3383,0.6503755281288502
15/9-F-1 C,3817.2,8.5336,,36.9333,0.1873,2.2915,0.2078,0.341,0.6546962286468835
15/9-F-1 C,3817.3,8.5515,,39.5769,0.1844,2.2981,0.2044,0.3461,0.6567304884458628
15/9-F-1 C,3817.4,8.5569,,40.4773,0.1819,2.3052,0.201,0.3507,0.6622193504782223
15/9-F-1 C,3817.5,8.5569,,38.6908,0.1778,2.3125,0.1968,0.3526,0.6679849878484074
15/9-F-1 C,3817.6,8.5569,,39.8172,0.173,2.3189,0.1927,0.3543,0.6816029987308685
15/9-F-1 C,3817.7,8.5569,,40.3069,0.169,2.325,0.189,0.3579,0.6838841849608515
15/9-F-1 C,3817.8,8.5569,,40.8922,0.166,2.3319,0.1855,0.3592,0.6969676407440232
15/9-F-1 C,3817.9,8.5569,,41.5204,0.1629,2.3402,0.1814,0.3607,0.7107602882224273
15/9-F-1 C,3818.0,8.5569,,38.798,0.1596,2.3497,0.1768,0.3613,0.7269145752278366
15/9-F-1 C,3818.1,8.5569,,37.4517,0.1563,2.3591,0.1723,0.3611,0.745761620752732
15/9-F-1 C,3818.2,8.5569,,36.3077,0.1535,2.3674,0.1683,0.36,0.7641088526467198
15/9-F-1 C,3818.3,8.5569,,35.2803,0.1513,2.3736,0.1653,0.3566,0.7807492311035522
15/9-F-1 C,3818.4,8.5569,,34.552,0.1505,2.3766,0.1639,0.356,0.7849024498866548
15/9-F-1 C,3818.5,8.5569,,34.4637,0.1513,2.3763,0.1644,0.3451,0.8076905885711086
15/9-F-1 C,3818.6,8.5569,,34.9689,0.1527,2.373,0.1661,0.3323,0.8410464654093036
15/9-F-1 C,3818.7,8.5569,,35.3628,0.1531,2.3686,0.1677,0.3254,0.8659681483191731
15/9-F-1 C,3818.8,8.5569,,35.3565,0.152,2.3648,0.1686,0.321,0.892734437100404
15/9-F-1 C,3818.9,8.5568,,33.9972,0.1506,2.3616,0.1691,0.3164,0.9123655573140254
15/9-F-1 C,3819.0,8.5243,,34.4445,0.1524,2.3589,0.1708,0.3122,0.9229796300721697
15/9-F-1 C,3819.1,8.5243,,34.9508,0.1534,2.3565,0.172,0.3097,0.9338060583885222
15/9-F-1 C,3819.2,8.5243,,34.3729,0.1555,2.3541,0.1737,0.3051,0.9457786847393563
15/9-F-1 C,3819.3,8.5243,,34.2268,0.1572,2.351,0.1754,0.3029,0.9600757847995645
15/9-F-1 C,3819.4,8.5352,,33.9795,0.1554,2.3476,0.1758,0.3014,0.9715216937515952
15/9-F-1 C,3819.5,8.5569,,33.0389,0.1542,2.3457,0.176,0.299,0.9752571364531375
15/9-F-1 C,3819.6,8.5569,,32.9676,0.153,2.345,0.1758,0.2986,0.9821988445933798
15/9-F-1 C,3819.7,8.5569,,32.7527,0.1523,2.3447,0.1756,0.2976,0.9971022961156286
15/9-F-1 C,3819.8,8.5569,,32.0518,0.1508,2.345,0.1749,0.2963,1.0041192293132069
15/9-F-1 C,3819.9,8.5569,,31.3613,0.1475,2.3466,0.173,0.2941,1.0130395672225319
15/9-F-1 C,3820.0,8.5569,,33.1592,0.1431,2.3514,0.1696,0.2942,1.0151123550864851
15/9-F-1 C,3820.1,8.5569,,34.8152,0.1401,2.3596,0.1656,0.2975,1.0101854303001154
15/9-F-1 C,3820.2,8.5569,,35.5296,0.1405,2.369,0.1625,0.2999,1.0091873495302142
15/9-F-1 C,3820.3,8.5569,,33.5195,0.1438,2.3755,0.1616,0.2989,1.0087066034453085
15/9-F-1 C,3820.4,8.5569,,32.9356,0.148,2.3754,0.1633,0.2948,1.0042310655411637
15/9-F-1 C,3820.5,8.5569,,33.5125,0.1513,2.3669,0.1676,0.2874,0.9970848076885415
15/9-F-1 C,3820.6,8.5569,,32.0027,0.1539,2.3533,0.1733,0.2798,0.9947833179456458
15/9-F-1 C,3820.7,8.5569,,32.4791,0.1569,2.3422,0.1783,0.2761,0.9849366623116794
15/9-F-1 C,3820.8,8.5569,,32.7119,0.1607,2.337,0.1816,0.2748,0.9786506339193223
15/9-F-1 C,3820.9,8.5569,,33.5787,0.1644,2.3335,0.1843,0.275,0.9745761643328389
15/9-F-1 C,3821.0,8.5569,,34.6575,0.1675,2.3283,0.1873,0.2763,0.9673654218562145
15/9-F-1 C,3821.1,8.5569,,33.5896,0.1706,2.3191,0.1917,0.2768,0.9582866871879684
15/9-F-1 C,3821.2,8.5569,,33.907,0.1744,2.3079,0.1971,0.2778,0.9495168606618515
15/9-F-1 C,3821.3,8.5569,,35.8497,0.1785,2.2974,0.2023,0.2802,0.9394643383503912
15/9-F-1 C,3821.4,8.5569,,36.1917,0.1819,2.2886,0.2067,0.2824,0.9223984465892954
15/9-F-1 C,3821.5,8.5569,,35.0541,0.1851,2.281,0.2106,0.2821,0.9064589543132506
15/9-F-1 C,3821.6,8.5569,,35.4117,0.1889,2.2747,0.2142,0.2845,0.8881457828183763
15/9-F-1 C,3821.7,8.5569,,34.6226,0.1929,2.2691,0.2178,0.2904,0.8675440866431394
15/9-F-1 C,3821.8,8.5569,,34.5745,0.196,2.2621,0.2214,0.2942,0.8539292874101326
15/9-F-1 C,3821.9,8.5569,,34.2269,0.1978,2.2543,0.2248,0.2968,0.8343698316559498
15/9-F-1 C,3822.0,8.5406,,34.1231,0.2004,2.2482,0.2279,0.2971,0.8086565209061229
15/9-F-1 C,3822.1,8.5243,,34.6025,0.1991,2.2467,0.2279,0.3015,0.7798561246201774
15/9-F-1 C,3822.2,8.5243,,34.6543,0.196,2.2478,0.2263,0.3028,0.7572745308255502
15/9-F-1 C,3822.3,8.5243,,35.4642,0.1922,2.248,0.2247,0.3008,0.7352474899691289
15/9-F-1 C,3822.4,8.5406,,34.6693,0.1871,2.247,0.223,0.3006,0.7223870941771237
15/9-F-1 C,3822.5,8.5569,,35.4319,0.1852,2.247,0.2223,0.3032,0.7158195647826487
15/9-F-1 C,3822.6,8.5569,,34.3779,0.1843,2.249,0.2212,0.3065,0.7138767841759431
15/9-F-1 C,3822.7,8.5569,,33.5145,0.1834,2.2518,0.2199,0.3075,0.7012397658260429
15/9-F-1 C,3822.8,8.5568,,33.957,0.1821,2.2537,0.2187,0.309,0.6893177403105595
15/9-F-1 C,3822.9,8.5243,,34.812,0.1838,2.2547,0.2191,0.3082,0.6836952928309132
15/9-F-1 C,3823.0,8.5243,,36.1239,0.1853,2.2558,0.2193,0.3104,0.6824790206285812
15/9-F-1 C,3823.1,8.5243,,34.9725,0.1879,2.258,0.2196,0.3123,0.6846030223283708
15/9-F-1 C,3823.2,8.5243,,34.6118,0.1908,2.2603,0.2199,0.3144,0.6878053235509197
15/9-F-1 C,3823.3,8.5406,,34.3317,0.1909,2.2617,0.2195,0.3175,0.6955604727757734
15/9-F-1 C,3823.4,8.5569,,35.1921,0.1917,2.262,0.2197,0.3208,0.6987006582513218
15/9-F-1 C,3823.5,8.5569,,36.1765,0.1902,2.2623,0.219,0.3233,0.7035492982382305
15/9-F-1 C,3823.6,8.5569,,35.9322,0.1872,2.2636,0.2174,0.3248,0.7040303396851445
15/9-F-1 C,3823.7,8.5569,,36.7586,0.1845,2.2662,0.2154,0.3277,0.7035492982382305
15/9-F-1 C,3823.8,8.5569,,36.8199,0.1839,2.2691,0.2142,0.3306,0.7054873887107299
15/9-F-1 C,3823.9,8.5569,,35.6681,0.1854,2.272,0.2138,0.3304,0.7086672987165835
15/9-F-1 C,3824.0,8.5569,,34.4688,0.1871,2.2748,0.2135,0.3312,0.7110053634855482
15/9-F-1 C,3824.1,8.5569,,35.6063,0.1872,2.2766,0.2129,0.3345,0.714220753242595
15/9-F-1 C,3824.2,8.5569,,35.7622,0.1853,2.2771,0.212,0.3361,0.7161703478598539
15/9-F-1 C,3824.3,8.5569,,36.2698,0.1823,2.2769,0.2108,0.336,0.7128011732843546
15/9-F-1 C,3824.4,8.5569,,36.3506,0.1799,2.2771,0.2098,0.3379,0.7109293204441941
15/9-F-1 C,3824.5,8.5569,,35.9809,0.1787,2.2784,0.2089,0.3384,0.7098124900681249
15/9-F-1 C,3824.6,8.5569,,36.191,0.1794,2.2807,0.2084,0.3387,0.7102697224127661
15/9-F-1 C,3824.7,8.5569,,35.7991,0.1811,2.2838,0.208,0.3386,0.7113347295582575
15/9-F-1 C,3824.8,8.5569,,36.0594,0.182,2.286,0.2076,0.3401,0.7151338849221703
15/9-F-1 C,3824.9,8.5569,,36.7939,0.181,2.2866,0.207,0.3428,0.7198945098717097
15/9-F-1 C,3825.0,8.5569,,37.517,0.1792,2.2861,0.2064,0.3454,0.7247181330524171
15/9-F-1 C,3825.1,8.5569,,37.3681,0.1787,2.2857,0.2064,0.3454,0.7265805182016941
15/9-F-1 C,3825.2,8.5569,,36.7864,0.1799,2.2859,0.2068,0.3431,0.7274599208579089
15/9-F-1 C,3825.3,8.5569,,38.5509,0.1816,2.2874,0.207,0.3436,0.7296587617096666
15/9-F-1 C,3825.4,8.5569,,39.3477,0.1827,2.2904,0.2064,0.3456,0.7386061716780714
15/9-F-1 C,3825.5,8.5569,,39.1446,0.1832,2.294,0.2053,0.3464,0.7429528209749235
15/9-F-1 C,3825.6,8.5569,,40.8447,0.1844,2.2961,0.2051,0.348,0.7481259805053586
15/9-F-1 C,3825.7,8.5569,,41.0077,0.1867,2.2965,0.2059,0.3481,0.7547686638684995
15/9-F-1 C,3825.8,8.5569,,42.167,0.1898,2.2958,0.2074,0.3475,0.7624384727908242
15/9-F-1 C,3825.9,8.5569,,40.9791,0.1928,2.2938,0.2092,0.3446,0.7675936517561063
15/9-F-1 C,3826.0,8.5569,,40.0388,0.1957,2.2902,0.2116,0.3419,0.7774050708688897
15/9-F-1 C,3826.1,8.5569,,40.4194,0.1981,2.286,0.214,0.3396,0.7853440739406843
15/9-F-1 C,3826.2,8.5569,,39.7596,0.2005,2.2824,0.2162,0.3364,0.7927417858347486
15/9-F-1 C,3826.3,8.5569,,39.4555,0.2033,2.2787,0.2186,0.3299,0.7964424985834571
15/9-F-1 C,3826.4,8.5569,,40.7162,0.2061,2.2731,0.2217,0.3237,0.7995679774800561
15/9-F-1 C,3826.5,8.5569,,40.9305,0.2081,2.2652,0.2252,0.3166,0.8056979110993019
15/9-F-1 C,3826.6,8.5569,,42.9855,0.2085,2.2569,0.2282,0.3114,0.8112800143929553
15/9-F-1 C,3826.7,8.5569,,44.3811,0.2082,2.2516,0.2299,0.3043,0.8146803423483983
15/9-F-1 C,3826.8,8.5569,,43.3176,0.208,2.25,0.2303,0.2975,0.8188129162927551
15/9-F-1 C,3826.9,8.5569,,43.1292,0.2078,2.2507,0.23,0.294,0.8244187373962812
15/9-F-1 C,3827.0,8.5569,,41.7365,0.2066,2.2522,0.229,0.2911,0.8275760307258586
15/9-F-1 C,3827.1,8.5569,,41.1256,0.2045,2.2538,0.2276,0.2878,0.8328089831445628
15/9-F-1 C,3827.2,8.5569,,41.6953,0.2022,2.2559,0.226,0.2843,0.8407332346118067
15/9-F-1 C,3827.3,8.5569,,40.533,0.2003,2.2575,0.2247,0.2789,0.8499964515130528
15/9-F-1 C,3827.4,8.5568,,40.8074,0.1988,2.2578,0.224,0.2731,0.8512705821941512
15/9-F-1 C,3827.5,8.5243,,39.8873,0.1992,2.2567,0.2245,0.2674,0.8535156967569286
15/9-F-1 C,3827.6,8.5244,,39.7877,0.1948,2.2551,0.2233,0.2566,0.8602601260950907
15/9-F-1 C,3827.7,8.5569,,40.2608,0.1924,2.2549,0.2224,0.236,0.8729483560267949
15/9-F-1 C,3827.8,8.5568,,40.1157,0.1914,2.2567,0.2214,0.2247,0.8824960773577404
15/9-F-1 C,3827.9,8.5243,,40.4842,0.1947,2.2599,0.2216,0.212,0.8900687453070261
15/9-F-1 C,3828.0,8.5244,,40.2392,0.1947,2.2634,0.2204,0.2027,0.8997822128126259
15/9-F-1 C,3828.1,8.5569,,40.5815,0.1952,2.2659,0.2198,0.1935,0.9101332784959922
15/9-F-1 C,3828.2,8.5569,,40.447,0.1934,2.2683,0.2182,0.1838,0.9166013204578435
15/9-F-1 C,3828.3,8.5569,,37.7084,0.1908,2.2708,0.2163,0.1719,0.9253430377473191
15/9-F-1 C,3828.4,8.5569,,38.879,0.1878,2.2725,0.2145,0.1657,0.931844190392194
15/9-F-1 C,3828.5,8.5569,,39.5206,0.1843,2.2724,0.2132,0.1608,0.935164531726552
15/9-F-1 C,3828.6,8.5569,,40.6108,0.1806,2.2706,0.2123,0.1551,0.9383695974518063
15/9-F-1 C,3828.7,8.5569,,40.6933,0.1778,2.2693,0.2116,0.1483,0.9423305520097854
15/9-F-1 C,3828.8,8.5569,,40.3106,0.1765,2.271,0.2105,0.1427,0.9496680612713986
15/9-F-1 C,3828.9,8.5569,,39.3248,0.174,2.2758,0.2079,0.1373,0.9579184119881091
15/9-F-1 C,3829.0,8.5569,,39.3437,0.1692,2.2821,0.2038,0.1334,0.964429353829011
15/9-F-1 C,3829.1,8.5569,,39.2479,0.1625,2.2884,0.199,0.1268,0.972114859370696
15/9-F-1 C,3829.2,8.557,,39.565,0.1549,2.2949,0.1937,0.1236,0.9755926285377265
15/9-F-1 C,3829.3,8.6057,,39.2977,0.1446,2.3032,0.1867,0.1228,0.9803443066910656
15/9-F-1 C,3829.4,8.6057,,38.713,0.1374,2.3126,0.1806,0.1312,0.9752433435614439
15/9-F-1 C,3829.5,8.6056,,39.2706,0.1328,2.3209,0.176,0.1449,0.9684876183619674
15/9-F-1 C,3829.6,8.557,,38.5181,0.1218,2.3278,0.1692,0.1637,0.9599615030427987
15/9-F-1 C,3829.7,8.5812,,37.6592,0.1178,2.3366,0.1646,0.1691,0.9555915504057244
15/9-F-1 C,3829.8,8.557,,37.3744,0.1117,2.3513,0.1571,0.1679,0.9570514943064435
15/9-F-1 C,3829.9,8.6057,,36.0154,0.1025,2.37,0.147,0.1675,0.9581671515512411
15/9-F-1 C,3830.0,8.6058,,35.9705,0.0936,2.3877,0.1374,0.1595,0.9590795703776347
15/9-F-1 C,3830.1,8.6383,,35.6622,0.0885,2.3999,0.1311,0.1635,0.9552787534579527
15/9-F-1 C,3830.2,8.622,,34.8465,0.0801,2.4093,0.1246,0.1666,0.953111873321669
15/9-F-1 C,3830.3,8.6057,,35.4682,0.0771,2.4232,0.1186,0.1783,0.9467322062800358
15/9-F-1 C,3830.4,8.6058,,34.2195,0.0736,2.4463,0.1093,0.2026,0.9331530866148965
15/9-F-1 C,3830.5,8.6383,,32.8279,0.0692,2.4785,0.0965,0.24,0.9171062162503074
15/9-F-1 C,3830.6,8.6383,,32.7591,0.0681,2.5156,0.0834,0.2763,0.9119987388051926
15/9-F-1 C,3830.7,8.6383,,32.1419,0.0685,2.5525,0.0709,0.3137,0.9119029960440329
15/9-F-1 C,3830.8,8.6382,,31.5153,0.0706,2.5838,0.061,0.3576,0.9119402318481714
15/9-F-1 C,3830.9,8.6057,,30.6818,0.0762,2.6063,0.0555,0.3927,0.9080934412007241
15/9-F-1 C,3831.0,8.6058,,29.7369,0.0804,2.6206,0.02,0.8468,0.9047479944635511
15/9-F-1 C,3831.1,8.6383,,30.0717,0.0819,2.6265,0.02,0.8341,0.905612412895181
15/9-F-1 C,3831.2,8.6383,,31.3562,0.0845,2.6252,0.02,0.8201,0.9111522799406354
15/9-F-1 C,3831.3,8.6383,,32.8203,0.0872,2.6183,0.02,0.8151,0.9138191486255922
15/9-F-1 C,3831.4,8.6384,,33.1268,0.0915,2.6031,0.0267,0.6518,0.9116422559854354
15/9-F-1 C,3831.5,8.6628,,32.3652,0.095,2.578,0.0727,0.3005,0.911370707116138
15/9-F-1 C,3831.6,8.6871,,32.5024,0.1036,2.5439,0.0878,0.2655,0.9077283660210614
15/9-F-1 C,3831.7,8.6871,,33.054,0.1138,2.5048,0.1053,0.2377,0.9032148287103535
15/9-F-1 C,3831.8,8.6872,,33.6957,0.1219,2.4635,0.1227,0.2143,0.8973081250739485
15/9-F-1 C,3831.9,8.7359,,35.1236,0.1332,2.4223,0.1413,0.2009,0.8809735660439243
15/9-F-1 C,3832.0,8.7358,,35.9024,0.1446,2.3843,0.1589,0.1892,0.8771063108221129
15/9-F-1 C,3832.1,8.6871,,36.2296,0.1592,2.3515,0.176,0.1841,0.8727970399895985
15/9-F-1 C,3832.2,8.6871,,36.156,0.1711,2.3207,0.1913,0.1909,0.8648432011787262
15/9-F-1 C,3832.3,8.687,,36.4939,0.1819,2.2887,0.2066,0.1977,0.8616240084555946
15/9-F-1 C,3832.4,8.6626,,37.3232,0.1931,2.2614,0.2204,0.2016,0.8556645018813064
15/9-F-1 C,3832.5,8.6383,,38.6249,0.1989,2.2427,0.2292,0.2079,0.8507319830325933
15/9-F-1 C,3832.6,8.6383,,38.336,0.203,2.2329,0.2342,0.2121,0.8444461092209782
15/9-F-1 C,3832.7,8.6383,,39.0065,0.2074,2.2275,0.2378,0.2224,0.8368366098919104
15/9-F-1 C,3832.8,8.6383,,40.3288,0.2128,2.2228,0.2416,0.2322,0.8243406491151132
15/9-F-1 C,3832.9,8.6383,,41.1422,0.2187,2.2168,0.246,0.2395,0.8118564018514959
15/9-F-1 C,3833.0,8.6383,,40.7626,0.2235,2.21,0.2503,0.2438,0.8000224765512142
15/9-F-1 C,3833.1,8.6383,,41.0294,0.2256,2.2039,0.2532,0.2509,0.7844746437625164
15/9-F-1 C,3833.2,8.6383,,39.6096,0.2266,2.2003,0.2548,0.2535,0.7766067618808744
15/9-F-1 C,3833.3,8.6383,,39.4052,0.2284,2.1986,0.2561,0.258,0.7659589805244172
15/9-F-1 C,3833.4,8.6383,,39.494,0.2311,2.1973,0.2577,0.2632,0.7533455490044088
15/9-F-1 C,3833.5,8.6383,,39.1227,0.2323,2.1964,0.2584,0.2688,0.7400230173738003
15/9-F-1 C,3833.6,8.6383,,37.7806,0.2289,2.1966,0.257,0.2742,0.7269390083391842
15/9-F-1 C,3833.7,8.6383,,38.3679,0.2237,2.1979,0.2545,0.2793,0.716912738899844
15/9-F-1 C,3833.8,8.6383,,39.2467,0.2213,2.1988,0.2532,0.2829,0.7078851382496012
15/9-F-1 C,3833.9,8.6383,,38.9539,0.2231,2.1983,0.2541,0.2836,0.6992305028834092
15/9-F-1 C,3834.0,8.6383,,40.1024,0.2266,2.1974,0.2558,0.285,0.6822534107564423
15/9-F-1 C,3834.1,8.6383,,40.5659,0.2281,2.1973,0.2565,0.2854,0.6798365589180979
15/9-F-1 C,3834.2,8.6383,,38.9259,0.2265,2.1981,0.2555,0.286,0.6726426942149232
15/9-F-1 C,3834.3,8.6383,,39.7973,0.2234,2.1984,0.2542,0.2883,0.6664711790588602
15/9-F-1 C,3834.4,8.622,,40.8364,0.2229,2.1981,0.2541,0.2891,0.6641717053619309
15/9-F-1 C,3834.5,8.6058,,40.4088,0.221,2.198,0.2534,0.2897,0.6584979156606031
15/9-F-1 C,3834.6,8.6383,,39.9948,0.2173,2.1984,0.2518,0.291,0.653318661675594
15/9-F-1 C,3834.7,8.6383,,38.0767,0.2168,2.1982,0.2516,0.2906,0.6486234355907893
15/9-F-1 C,3834.8,8.6383,,37.9481,0.2182,2.1966,0.2527,0.2897,0.6439360535105743
15/9-F-1 C,3834.9,8.6383,,40.052,0.2219,2.1937,0.2552,0.2888,0.6402229697636379
15/9-F-1 C,3835.0,8.6383,,40.0731,0.2265,2.1911,0.2579,0.2872,0.6369690646957107
15/9-F-1 C,3835.1,8.6383,,38.9875,0.2296,2.1902,0.2595,0.2865,0.6334482553664662
15/9-F-1 C,3835.2,8.6383,,40.0359,0.2295,2.1915,0.259,0.2883,0.6311494043228595
15/9-F-1 C,3835.3,8.6383,,40.1934,0.2265,2.1942,0.2569,0.2909,0.6293076400737488
15/9-F-1 C,3835.4,8.6383,,40.9129,0.2227,2.1964,0.2546,0.293,0.6279186155714183
15/9-F-1 C,3835.5,8.6383,,40.1317,0.2205,2.1982,0.2531,0.2926,0.6266687874545203
15/9-F-1 C,3835.6,8.6383,,39.2311,0.2202,2.2,0.2524,0.2912,0.6259397693216807
15/9-F-1 C,3835.7,8.6384,,40.5295,0.2167,2.2023,0.2502,0.2929,0.6260938892288673
15/9-F-1 C,3835.8,8.6871,,39.7692,0.2152,2.2041,0.249,0.2931,0.6262684923645743
15/9-F-1 C,3835.9,8.6871,,39.9646,0.2137,2.2046,0.2482,0.2934,0.6270072107429019
15/9-F-1 C,3836.0,8.687,,39.6418,0.2136,2.2034,0.2486,0.2926,0.6273556136775585
15/9-F-1 C,3836.1,8.6383,,39.8775,0.2172,2.2019,0.2505,0.291,0.6278879251893147
15/9-F-1 C,3836.2,8.6383,,41.2811,0.2164,2.2021,0.2501,0.292,0.6293586225803406
15/9-F-1 C,3836.3,8.6383,,40.308,0.2136,2.2048,0.2481,0.2935,0.6311798650966334
15/9-F-1 C,3836.4,8.6384,,39.2563,0.2118,2.2084,0.2461,0.2947,0.6335391489273381
15/9-F-1 C,3836.5,8.6871,,37.967,0.2101,2.2115,0.2444,0.2955,0.6368889069837991
15/9-F-1 C,3836.6,8.6871,,38.3319,0.2142,2.2134,0.2454,0.2946,0.6412162335803264
15/9-F-1 C,3836.7,8.6871,,39.9264,0.2182,2.2145,0.2466,0.2937,0.6467075280415756
15/9-F-1 C,3836.8,8.6871,,40.1056,0.2198,2.2149,0.2471,0.2929,0.6522947007252041
15/9-F-1 C,3836.9,8.6871,,39.0916,0.2191,2.2137,0.2472,0.2914,0.6610076909010314
15/9-F-1 C,3837.0,8.687,,39.0199,0.2171,2.2098,0.2478,0.2898,0.6697351641167865
15/9-F-1 C,3837.1,8.6383,,39.0686,0.2182,2.205,0.2499,0.2866,0.6825421703960053
15/9-F-1 C,3837.2,8.6383,,37.9473,0.2176,2.2019,0.2507,0.2839,0.6918944800365919
15/9-F-1 C,3837.3,8.6383,,38.3291,0.218,2.2017,0.2509,0.2819,0.7019132112123438
15/9-F-1 C,3837.4,8.6383,,37.6925,0.2181,2.203,0.2505,0.2788,0.7151506217078016
15/9-F-1 C,3837.5,8.6382,,38.1841,0.2165,2.2043,0.2494,0.275,0.7297073187850641
15/9-F-1 C,3837.6,8.6057,,39.8168,0.215,2.2059,0.2483,0.272,0.7432980533683763
15/9-F-1 C,3837.7,8.6057,,38.1091,0.211,2.2084,0.2458,0.2683,0.7558900938080311
